"date","T1.unternehmen","T2.eu","T3.strom","T4.euro","T5.china","T6.menschen","T7.bank","T8.bundesregierung","T9.  ","T10.aktien","T11.hamburg","T12.ezb","T13.jahr","T14.spd"
2001-01-01,0.000751761370566739,0.000790127622507073,0.00177896347440324,0.00125812350702455,0.000659465198446123,0.00252891511610487,0.000825960254036253,0.00105615776567826,0.00213439422351086,0.00216515961421773,0.00099535087581056,0.00162477457509586,0.00150931387350183,0.00142932385766396
2001-02-01,0.00146992176618965,0.00100386668943425,0.000928486086039913,0.00132640869434273,0.000772288778044908,0.00171418391372708,0.00111802481476703,0.00140505095846087,0.00133546886301994,0.00229367230232108,0.000580213202088174,0.00136011252182193,0.00127349730926786,0.000496134836763716
2001-03-01,0.00112059948168773,0.00113983724103001,0.000740653734677728,0.00126840959930091,0.000610478229794976,0.0025201464738385,0.000837804419356236,0.000924053707074118,0.00170895428823909,0.00227582693019157,0.000769510373691146,0.0018016161624044,0.00162975884561337,0.000872753015494708
2001-04-01,0.00124224691410499,0.00140952519613679,0.000898288292034924,0.0015834632692565,0.000702412083566776,0.00216913313257626,0.000915917150797057,0.00108397893766273,0.00206884451384057,0.00214053520613991,0.000833257390823499,0.00151960762529589,0.00143616436048846,0.000766267727527392
2001-05-01,0.00124659011212691,0.000803677743105202,0.000355844125538808,0.000855540131614582,0.000542094455076142,0.00242958255075327,0.000620834431791112,0.000842669173882327,0.00129504548241305,0.00105844699468777,0.000778314385221053,0.00115497917767969,0.000822227064542863,0.000788535439890785
2001-06-01,0.001072002843301,0.000770795047315188,0.000928235698135269,0.000774311091626306,0.000642654765754427,0.00183342177245321,0.00051217045465292,0.00104934389107379,0.00177443036234444,0.000971209573048939,0.000680549909996481,0.00128726288945947,0.00120365916917288,0.000798532730214011
2001-07-01,0.00116534668493646,0.00134375480934041,0.000714012089369862,0.001102334453764,0.000917093677787127,0.002286660726403,0.000546232534079336,0.00127353033484098,0.00170550575095098,0.0017123384025239,0.000695032501667314,0.00113649771162858,0.00124695891205741,0.000759942691610028
2001-08-01,0.00134464739866324,0.000809555511152922,0.0006693322701911,0.00125714809630306,0.000498446880538959,0.00233630615874525,0.000969223041528117,0.00118198843914752,0.00230975722512314,0.00158807494497296,0.0011034634242089,0.00114272593167821,0.00188721785902485,0.00132258560875191
2001-09-01,0.00126192903266341,0.000849360283904105,0.000809509893398945,0.00195970155660671,0.00239805585216348,0.00243790624266864,0.00205932753286961,0.0012912307903878,0.00196751535866655,0.00506685994570025,0.0010490029265329,0.00292470611099638,0.00254495533088838,0.00121582760051038
2001-10-01,0.00165694731013131,0.00130644623924507,0.000984393746432844,0.00298308871881224,0.00223467228024974,0.00396784719060501,0.00203553223373164,0.00207966400228236,0.00202969662797287,0.0045404660056845,0.00136881427579195,0.00351084631462118,0.00381830979303648,0.00115581466559677
2001-11-01,0.00151285690819794,0.00128381413094748,0.000844521829964535,0.00216474788960311,0.00133862778704161,0.00235659568593256,0.00126737003411924,0.0020061798130451,0.00251555528860553,0.00208761724495638,0.00095454066826775,0.00173837595041379,0.003164705587206,0.000815940423572597
2001-12-01,0.00129905441768157,0.00115818293212779,0.000887827775720681,0.00158079738878913,0.00077690202511995,0.00298951224432693,0.000632656372247516,0.00235559055933492,0.0021662154185755,0.00166093386260715,0.00113372021906755,0.00214090916368559,0.00337711971505724,0.000846072455152345
2002-01-01,0.00128565768174117,0.00117644207073454,0.000945743877919792,0.00136400801137637,0.000979379120439952,0.00242450742260024,0.00115784376016456,0.00148509488444894,0.00260772056715122,0.00163704703889296,0.00104783673168687,0.00101064011054692,0.00146372661273025,0.00124964818680782
2002-02-01,0.00109079843995038,0.000707335774469421,0.000608664755601969,0.00115735300953941,0.000554879376689907,0.00148741724128034,0.000676767105879113,0.00109312011098256,0.000929055358042167,0.00142008878134725,0.000731326375135233,0.000791689821971792,0.00188210131675015,0.000699983816200866
2002-03-01,0.0010943579514941,0.000487002329793253,0.000822724670377584,0.00153031260019961,0.000701626156848275,0.00158620422182852,0.000612199562242016,0.00102654278391768,0.00206351867053943,0.00119123676231754,0.000769813935235548,0.000542148729800446,0.000985182983912288,0.000525753854122632
2002-04-01,0.0014644803810135,0.000933810859013805,0.000581680795993924,0.00142717362839085,0.000520391130971004,0.00175379805441362,0.000934572221312227,0.00102593569712279,0.00198144538164161,0.00205796229263295,0.00109293557938387,0.00113252641890178,0.00210212130594139,0.00160685513081829
