"","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01"
"8","kunst","eltern","paar","frauen","voelker","juden","falstaff","heute","tag","paar","juden","preussen","asahara","mann","stadt","paar","kopf","zeit","kinder","urlaub","macht","bilder","spaeter","heute","kinder","spaeter","leben","aerzte","geworden","klenner","generation","niemoeller","alt","kapitel","leben","katalog","axel","jahre","menschen","leute","yusuf","familie","heute","leben","leute","spaeter","kinder","weihnachten","menschen","film","mann","mann","bettina","mann","spaeter","leben","menschen","rattle","gibt","job","beruf","macht","paar","kinder","lehrer","erzaehlt","reber","macht","familie","leben","mann","kinder","journalisten","mann","menschen","eltern","neapel","jungen","eltern","scharmach","mann","cofferati","gerne","frau","leben","maenner","kaeutner","wei","mondavi","kinder","erzaehlt","alte","frau","cundey","job","angst","kaninchen","berlinale","papst","eltern","frau","titanic","menschen","frau","frau","leute","leben","jungen","frauen","hollywood","maenner","pflege","kirche","erzaehlt","frau","mutterschaft","elisabeth","mutter","vater","sarrazin","mutter","schwarz","frau","bernays","frau","hiroshima","spaeter","kinder","leute","daniel","eltern","menschen","heute","leute","menschen","axel","franco","tun","kinder","gesehen","kinder","menschen","mark","menschen","eltern","paar","bundeswehr","leben","junge","familie","maennern","leben","familie","zimmer","leben","roman","eltern","spaeter","eltern","frau","karriere","the","sohn","jungen","mutter","menschen","leben","wagner","leben","erzaehlt","buch","gekommen","list","mann","paar","heute","frau","frauen","menschen","eva","leben","saeedi","kirche","mann","strasse","slate","angst","reise","jabur","leute","leben","rose","heute","frauen","farocki","frauen","kind","paar","maenner","liebe","mann","eltern","simbabwe","kind","vater","paar","  ","leben","realismus","familie","frauen","  ","menschen","leben","l","buch","dornheim","milles","neuseeland","frau","menschen","leben","leben","mann","kinder","geschichte","lang","spaeter","frauen","kopp","leute","lukowsky","tag","kinder","menschen","rother","hause","sitzt","schueler","arzt","larson","mann","kirche","menschen","menschen","zirkus","kinder","leute","simon","zimmer","leben","maenner","paar","burrow","cho","wissen","z","ernten","katrin","stones"
"9","machtlfing","leute","junge","frau","leben","ddr","horx","leute","junge","mankell","ziegler","paar","murakami","sah","kirche","churchill","schule","leben","heute","huntzicker","heute","hause","jahre","menschen","mann","leute","holden","art","gerne","junge","laesst","buch","geschichte","film","frau","heute","soehne","frau","frauen","angst","tauberbischofsheim","menschen","kinder","heute","heute","stadt","mitchell","tobin","maenner","jahre","mutter","paul","kindern","heute","menschen","kinder","griechen","reichranicki","bisschen","leute","familie","emotionen","filme","junkersdorf","arbeit","neets","alten","kind","eltern","verrat","dylan","vater","tag","erzaehlt","familie","khadmi","fiolka","roman","olowska","maenner","tag","kirchners","gelernt","house","typ","mann","beste","paar","eltern","mann","paar","geschichte","mann","maenner","kinder","sex","frauen","mann","kinder","spaeter","buch","frau","frauen","alten","buch","frau","leute","geschenke","sitzt","huber","kinder","eltern","rand","arbeitgeber","wein","autos","frauen","eidenschink","frau","leben","menschen","leute","mann","frau","eltern","menschen","richter","caberta","job","stadt","job","maenner","haus","familie","frau","gott","strasse","mutter","paar","mutter","jahre","uhr","leben","mann","franzen","tag","frau","mann","gebaut","licht","eltern","frau","geschichte","frauen","frau","familie","maenner","menschen","streibl","stadt","spaeter","eltern","vater","leben","berg","leute","kinder","frauen","frueher","mutter","zizek","schwarzen","heute","eltern","maenner","jungen","leute","frau","frauen","eltern","mann","leute","familie","belgrad","familie","heute","taeter","fran","vater","vater","f","leben","homoeopathie","nazire","gvasalia","maduro","menschen","renner","paar","maedchen","leben","spaeter","familie","mann","rakipi","film","schueler","leute","club","leben","belo","kaessens","vater","tschechen","luxus","familie","rogl","geschichte","stadt","kinder","schweden","werbung","erzaehlt","menschen","leben","schauspieler","isa","familie","kinder","frau","abi","whang","humboldt","schulen","tag","paar","leute","tag","kindern","wuhan","unterricht","maenner","frueher","eltern","frau","paar","bettina","stadt","kindern","wohnung","mann","kurianowicz","mann","alten","hanyoo","leben","junge","libanon","mutter","kinder"
"10","sontheim","familie","bastian","leben","augen","genau","stunden","sommerloch","paar","wallander","paar","frauen","zeit","hartmann","kleine","schueler","frau","heute","leser","weimer","bisschen","avedon","geschichte","theater","junge","spricht","lieber","cable","macht","bisschen","familie","frueher","lebt","grace","liebe","all","heute","titel","kinder","tun","familie","bertarelli","all","kinder","kleine","werk","sprache","geschichte","familien","lucia","spaeter","junge","mann","uhr","leute","gibt","leute","frank","jung","toledo","menschen","erzaehlt","jugendlichen","gern","arbeiten","heute","job","leo","sohn","buch","gesagt","leben","maechtigen","berlinale","frau","frauen","haus","heute","jahre","familie","vater","leben","spaeter","haus","frau","mag","kinder","leute","frauen","leben","fernsehen","familie","waldorfschulen","menschen","namen","venkatesh","mutter","leben","spaeter","jahre","arbeit","eltern","eltern","kinder","mann","kinder","honecker","mann","junge","familie","frau","leben","taleb","cabrio","eltern","schamel","ursula","film","beitz","fontane","molzow","schoellnstein","kinder","freuds","eyjafjallajoekull","arzt","weimer","best","christi","stefan","karriere","jahre","leben","polizisten","jungen","antisemit","leben","gaeste","frauen","peggys","else","roman","tag","familie","verlag","volk","papst","menschen","marion","paul","kind","heute","yellow","geld","mutter","paar","kindern","filme","maenner","mann","paul","alt","eltern","menschen","menschen","konnte","frau","schickedanz","job","frau","mann","hotel","mensch","maenner","geld","vater","paar","heimat","leute","farben","kultur","mann","pfarrer","duesseldorfer","maenner","bisschen","bolt","frau","frau","menschen","familie","stadt","mann","silivri","film","uhr","joker","mann","familie","arbeit","eltern","behinderung","roman","joshua","lehrer","vater","ausstellung","tag","paar","fluechtlinge","gesund","uhr","rietzschel","menschen","menschen","frau","maedchen","familie","eltern","selensky","kinder","oh","clara","heute","menschen","master","leben","nai","heute","yang","paar","leben","wein","maenner","bohn","kindern","mutter","paar","leute","leute","schueler","internat","stil","spaeter","maria","familie","frauen","lehrer","colón","job","junge","kurz","frau","volker","yongjune","tag","kaelber","odessa","behinderung","neubauer"
"11","heute","tochter","bernstein","junge","menschen","mann","paar","geschichte","musiker","kinder","pralinen","horváth","ddr","leben","zeit","konnte","mann","gut","scarlette","buch","paar","baader","strauss","k","maenner","mortensen","kirche","crick","estée","katzen","hause","kinder","kinder","kock","jeffrey","kinder","springer","leute","tasmanien","irischen","leben","kopf","vater","buch","film","familie","david","frau","fritz","heute","hirschhorn","gedenkstaette","geschichte","kibbuz","alte","reinke","paar","simon","hause","familie","balkon","filme","menschen","menschen","minuten","buch","leute","namen","kinder","mayas","mr","ferdinand","laengst","glaser","henke","leben","john","pong","faber","beruf","knabe","mann","kinshasa","paar","jugendliche","gerne","griechen","dinge","mutter","mutter","idee","paar","paul","vater","weberrey","job","sohn","spaeter","menschen","arbeit","keynes","sidney","generation","samel","dongguan","spaeter","tag","weihnachten","erzaehlt","frueh","geburt","bertha","studieren","jungen","mutter","junge","schule","kirche","eltern","frauen","leben","kreativitaet","leute","frauen","niermeyer","kinder","urteile","leben","orden","mann","konnte","leute","kapitalismus","borgen","mann","boell","jungen","villoro","  peter","frau","ging","literatur","begann","verlag","spaeter","eltern","zuschauer","mueller","gemeinden","nacht","jungen","paar","ging","kinder","de","lesen","kirche","jungen","paar","le","erlebt","mutter","buch","familie","junge","frau","behinderung","taleb","glueck","menschen","musik","vater","revolution","angst","buch","buero","menschen","tag","helmut","lebt","deutsch","maenner","menschen","alten","kirche","heimat","mann","konnte","erzaehlt","frau","frauen","wohnung","frau","erzaehlt","menschen","frau","kirche","rolex","heute","tag","middelhoffs","mutter","paar","papst","erlich","heute","luther","kinder","spaeter","abend","simone","menschen","eltern","essen","maenner","frueher","kinder","leben","salo","paar","spaeter","wochen","frau","jungen","knorr","lernen","sitzt","vater","goerlitzer","tag","schule","vukovic","job","schueler","alten","lese","leben","familie","jilet","stadt","leben","kinder","mann","leben","junge","rudi","inflationsheiligen","familie","seppi","generation","maenner","kinder","glueck","bisschen","leben","menschen","kalb","alyoussef","erzaehlt","leuten"
"12","zeit","frueher","jahre","geschichte","kleine","heute","heute","eltern","haus","frau","schmidt","seume","ging","alten","frau","frau","kindern","familien","paar","mag","tag","jana","winogrand","eltern","jahre","rothschild","junge","stadt","lauder","zeit","licht","links","heute","wissen","mann","namibia","geschichte","mann","paar","jahre","menschen","all","leben","sprache","welt","lang","rueckert","hunsrueck","mann","alten","menschen","kardinal","frau","frau","b","faehrt","mann","heute","mann","frauen","vorm","fragt","angst","konnte","paar","gerne","ueberhaupt","heute","junge","spaeter","junge","menschen","raffinerie","frau","dorf","alten","kind","gore","ig","frauen","contergan","tod","jugendliche","namen","leute","mutter","troja","macht","zhou","familie","arbeitet","beruf","heute","islaender","frauen","thilo","irgendwann","bochumer","stadt","kind","edda","leben","paar","stadt","floss","konnte","familie","kurier","stadt","leben","petra","benz","vater","kreativitaet","maffay","maenner","vater","huber","sohn","vater","leber","frauen","jungen","bilder","jahre","spaeter","patienten","junge","familie","noguchi","stunden","lehrer","junge","nyborg","kindern","leben","james","kinder","mutter","spaeter","schueler","junge","frau","haus","familie","leben","kirche","haus","frauen","menschen","vizegouverneur","new","stadt","menschen","geschichte","alten","frauen","teldafax","frau","jungen","kind","heute","geschichte","spaeter","spaeter","mutter","kirche","menschen","arbeit","kuenstler","sennett","stadt","eltern","dave","job","mann","heute","film","angst","jungen","houses","unterwegs","leben","geschichte","lebt","jamal","fotos","paar","eltern","frauen","erzaehlt","kind","mutter","paar","familie","jungen","maenner","ging","frau","frauen","athen","schule","leere","sohn","filme","jahre","civil","heimat","satz","warschau","leben","liebe","jungen","stadt","familie","leben","stadt","republik","menschen","unfall","schule","aerzte","me","handy","familie","frau","draussen","billi","frau","spaeter","hause","familie","polnischen","familie","mann","gelesen","nowak","spaeter","andersohn","spaeter","hause","menschen","junge","schule","casarès","bisschen","ddr","libanon","eltern","verhandlung","irgendwann","menschen","pauli","band","vater","frau","ueberstunden","silos","shinzō","gerne"
"13","geschichte","armthorpe","dmitrij","roesner","paar","zeit","mutter","namen","mann","laesst","wort","spaeter","konnte","kinder","uzun","job","publikum","familie","tun","ddr","uhr","zitadelle","spiegel","gibt","leute","sohn","heute","junge","film","rauchen","aufs","art","braemer","trier","jack","f","karriere","leben","alten","kinder","alten","adel","letzte","spiegel","kennt","tag","leben","orhan","frau","buch","leben","wojtyla","leben","laengst","vater","sitzt","macht","literarische","spaeter","kind","sommer","nase","heute","frauen","mann","weltmeister","kopf","vashnu","kampusch","karl","songs","familie","eltern","regisseur","leben","nation","film","band","maria","stadt","kinder","buergermeister","los","erhielt","lessing","rattle","heute","familie","angst","leasophie","gerne","mann","leben","wissen","junge","heute","film","job","geschichte","heute","steinke","leute","maenner","lisa","tibman","macht","kollegen","familie","frère","fengshuimeister","schule","kinder","gelernt","arbeit","leute","arbeit","padellaro","frau","junge","alten","kind","endlich","mutter","kinder","kinder","patienten","alten","mauer","frau","jahre","tribunals","kinder","menschen","stadt","generation","bildzeitung","junge","kueche","polizei","polizei","musik","tag","kinder","julia","brauche","spaeter","jesuiten","spaeter","musik","arbeit","heute","barlach","sitzt","maenner","mann","junge","leute","bernhard","gemeinderat","plug","vallendar","musik","kindern","haus","paar","gefuehl","maenner","vater","journalisten","lieber","messina","nacht","zeit","vatikan","café","frau","jungen","mutter","maenner","blau","york","frauen","trump","detroit","park","meter","junge","lindblad","menschen","mann","mann","familie","buch","familie","harun","vater","tag","karlheinz","alt","chávez","menschen","frauen","lesen","franziskus","scholl","schule","rights","nwort","ibiza","aids","paar","indiens","leben","mutter","konnte","erzaehlt","vater","leute","alt","modi","buero","vsw","schumann","antisemitismus","fabrik","maenner","kollegen","stadt","maennern","kinder","tag","hause","vosskuhle","knobloch","los","leben","frau","honold","bisschen","frueher","heidi","hause","bisschen","maenner","leute","diab","ostdeutsche","lehrplaene","menschen","seite","menschen","tag","ernst","strasse","seokjang","deutsch","job","preis","abe","schoen"
"14","hof","jahre","kennt","alten","vock","hose","herzfrequenz","mark","chicago","tag","heute","zeit","leute","kennt","geschichte","sah","spaeter","gerade","familie","spex","selten","alten","rosi","mann","cantos","geld","pfarrer","frau","buch","heute","jahre","arbeiter","fotos","kinder","alten","tag","fragen","spaeter","mann","paar","ging","paar","schueler","zimmer","konnte","kopf","goleo","stone","familie","maenner","buch","lothar","heute","angst","pfarrer","konnte","junge","salamander","tod","film","tag","geht","liebe","paar","schule","tag","stolz","festspiele","spricht","frauen","the","mann","kinder","geschichte","vaeter","alte","wayne","h","drei","vater","paar","kennen","paar","vater","jungen","heute","paar","arbeiten","spanisch","maenner","allyve","jahre","spaeter","macht","erzaehlt","schausteller","jahre","alte","eltern","kinder","leute","schule","frau","jungen","tag","menschen","arbeit","gabe","maenner","paar","wissen","carl","geschichte","generation","semenya","stadler","heute","stiller","beruf","geburten","schule","heim","arbeit","hause","vater","hof","gerne","familie","auto","stueck","verdienen","familie","kinder","menschen","abramson","garten","spaeter","junge","eltern","kulac","schule","heinrich","machte","spaeter","frauen","alten","leben","essen","paar","koenigsberg","dinge","gaeste","klingt","spaeter","buch","wusste","arbeit","haus","dorf","maenner","zuhause","band","mann","macht","jungen","jungen","tag","cousins","frauen","familie","arbeit","leute","mann","gelernt","leben","polizei","frauen","kinder","eltern","brot","eltern","job","finch","paar","erinnert","buchroithner","meter","familie","buch","heute","mutmasslichen","tonne","istanbul","kinder","fiktion","schueler","paar","stunden","campingplatz","leben","osten","alten","frau","leben","kunst","lebt","martin","mann","uhr","leute","schule","gandhi","faust","tschechoslowakei","erzaehlt","sitzt","mann","sohn","feder","recanati","geschichte","gewalt","sitzt","eltern","frau","sohn","kinder","schule","stadt","aerzte","fraunhoferstrasse","schule","leben","arbeit","toyoki","maske","maenner","franziskus","ayşe","patienten","thaller","eltern","beruf","mann","job","mann","leute","mann","mariluz","lesen","geld","paar","polizei","menschen","frauen","leute","stunden","hunger","familie","gerade"
"15","findet","mann","kinder","sprache","leute","jude","familie","irgendwann","stunde","brandmauer","jungen","laesst","laengst","jahren","schreiben","erzaehlt","leben","macht","arbeit","heute","kleine","geworden","kinder","geschichte","igel","aerzte","spricht","tag","gemacht","taeglich","statt","jahre","hiraoka","kino","identitaet","laesst","beschreibt","doktor","jahren","stunden","schmidt","julius","frau","junge","alten","wollten","hund","leute","art","familie","macht","moechte","jungen","klasse","augen","westen","ddr","kultur","paar","shouf","andreas","ss","maenner","publikum","hause","beckenbauer","deutschen","frau","erscheint","kinder","alten","frauen","glueck","connie","vater","jungen","heute","gratiszeitungen","geboren","lima","zeit","laesst","leben","sender","vater","wort","mckinsey","arbeitet","sohn","wetter","familie","menschen","paar","familie","eltern","york","club","augen","paar","erzaehlt","deutsch","erzaehlt","gelernt","robert","kind","vater","arbeiten","beschenkte","bellut","herr","kirche","schule","schuelern","udin","coach","zeit","maedchen","mann","fernsehen","junge","frau","mann","familie","leute","mumbai","maenner","leute","jugend","zeit","tag","irgendwann","gesagt","boehm","maennern","paar","eltern","maenner","tag","erinnert","familie","zeit","bisschen","tage","tochter","leben","frau","deutsch","bisschen","gott","leben","frau","greenwald","frau","band","kindern","mag","maedchen","geld","zeit","revolution","adac","weller","manfred","junge","gipfel","bisschen","englisch","leute","gm","baselitz","kinder","maenner","schmuck","haus","schnell","paar","angst","erzaehlt","erzaehlt","mann","leute","paar","mann","schmadtke","vater","arbeitet","frau","mann","kirche","kinder","angriff","kindern","eltern","spaeter","leute","unterricht","schule","konnte","alter","lehrer","mutter","stadt","buch","papstes","jungen","ceo","stadt","her","heute","mohammed","alt","modi","lehrer","slowaken","k","vater","hause","mann","paar","hotel","heute","mitarbeiter","stadt","kinder","mann","mann","bertram","heute","dealer","vater","konnte","kindern","familie","bisschen","angeles","eltern","paar","maenner","stunden","mutter","fler","uhr","erzaehlt","kirche","arbeit","ging","leben","eltern","hof","hause","karriere","leute","stunden","kindern","leute","jungen","bisschen","fedorenko","leute","tag"
"16","sah","aggen","zeit","spaeter","tempel","pele","katherine","buch","bild","kunst","wecker","hitler","herrn","erinnert","mann","erinnert","tag","team","mutter","kirche","blauen","kinder","erinnert","zeit","geschichte","tradition","jahre","findet","heute","gibt","stunden","ruzicka","zehrer","evangelische","grosseltern","einwanderer","sohn","buch","synagoge","strassen","koran","junge","geschichte","leute","freund","eltern","alte","reitz","kollegen","gibt","jungen","buch","laesst","abtreibungen","mensch","wittmann","frueher","kaiser","erzaehlt","de","all","gesagt","kunst","familie","laesst","bodo","gehoert","garten","lehrer","geschichte","musiker","schueler","bild","leben","rubio","zeit","tun","ueberhaupt","paar","glueck","erzaehlt","menschen","junge","abend","mann","augen","griechische","mai","kind","konnte","platz","frauen","mutter","spaeter","heute","weihnachten","macht","gerne","job","van","vaeter","ruth","ziemlich","mag","schriftsteller","tag","sandmaennchen","kenny","heute","bruder","gerster","stunden","menschen","sitzt","coaching","maennern","sohn","lebt","ard","schule","duogynon","platz","begabten","schreibt","menschen","stadt","liess","kindern","daniel","erzaehlt","tag","paar","eltern","frau","geschichte","zeit","leute","iannis","spaeter","gestaendnis","schmid","frau","figur","jaekel","menschen","erzaehlt","zdf","kleine","evangelischen","mutter","menschen","suhrkamp","heute","frau","familie","menschen","heute","paar","luis","junge","leute","geht","schloegel","verdient","vater","erzaehlt","familie","geht","arbeiten","felice","medien","polizei","kinder","mutter","stunden","junge","stadt","schneider","lieber","auktionen","sohn","hotel","frau","alte","jahre","erlebt","weite","tom","karl","stunden","leute","uhr","tochter","gambia","zeitung","leute","largo","noura","kunst","unterricht","bognanni","bisschen","hitler","haus","buecher","leute","paar","konnte","leben","spenden","altamira","jahre","strasse","vater","tod","mann","orlando","ritzer","christchurch","heute","heimat","namen","polizei","familie","ikea","schule","duft","kind","frueher","mann","tod","bilder","schule","fotografie","paar","mann","mann","geschichte","hause","krankenhaus","schulen","heute","gefuehl","alt","schule","leute","heute","polizei","operation","rente","muetter","gefuehl","uhr","heute","hunde","wohnung","paar","gersten","kinder","paar"
"17","christina","beef","stadt","sorbischen","junge","publikum","junge","lange","sitzt","mann","stolz","alten","tag","erste","macht","augen","zeit","laengst","spaeter","gerade","alte","ddr","schrieb","frauen","hitler","geldes","jahrhundert","erste","arbeitet","erzaehlt","sitzt","macht","jahre","evangelischen","wirklichkeit","familie","arbeiten","macht","tasmanische","samuil","stevens","wusste","paar","angst","kinder","konnte","schneider","alexander","kopf","vorbei","junge","erzaehlt","buch","buch","job","gehoert","frau","schriftsteller","film","the","junge","ahnung","generation","alt","jahre","harley","kinder","salzburger","schueler","kultur","publikum","buch","minuten","jungen","malvinas","mutter","jermak","freilich","kuwait","jahre","menschen","kilometer","job","flucht","goezes","karriere","ulbrichts","fotos","paar","frauen","downie","leben","kind","all","arbeit","menschen","stadt","lehmann","tag","leben","generation","strasse","griegerlanger","buschbeck","sitzt","reinhard","heute","kirche","kollegen","buch","erzaehlt","menschen","paar","leben","saleem","heute","jugendlichen","tarsus","zuschauer","mark","dorf","all","geboren","draussen","catherine","bilder","fenster","gefragt","paar","literatur","daniel","schueler","spaeter","armenien","freunde","art","alten","ost","sitzt","leben","menschen","kollegen","york","zeit","suhrkamp","kind","hause","gehoert","park","guelpe","junge","puszta","lacht","mutter","film","tage","macht","draussen","leute","namen","alten","sohn","menschen","wowereits","alte","alte","heute","kinder","stadt","polak","stadt","angst","paar","job","berliner","menschen","mutter","ddr","kunst","spaeter","frauen","stadt","kenia","heute","wiener","art","paar","tag","mohammad","taeter","maenner","muell","stadt","leben","klingt","mann","leute","kohl","angst","new","stadt","kinder","schlipat","heim","vorfi","kabul","schule","gentrifizierung","frauen","niger","leute","berufsziel","maedchen","heute","leute","heute","heute","heute","juden","gujarat","frau","mann","jahre","new","job","erzaehlt","jahre","demonstrationen","theater","leben","geboren","mann","patienten","leute","huber","musik","bilder","simon","mutter","gerade","selten","mutter","mode","tag","studium","maenner","heimat","chair","colm","gearbeitet","kind","frau","job","schule","frau","hamburger","geld","welt","mann","gesagt"
"18","stueck","sarahs","erinnert","lang","gott","wissen","fragen","stadt","simone","fernsehen","hof","gibt","eisner","jahre","heute","not","laesst","queen","jahre","leute","geschichte","roth","buch","paar","landauer","spiel","zeit","dns","job","schoen","arbeit","arbeit","frau","mag","literatur","hunderter","pamela","verlag","professor","junge","wissen","michel","mann","sah","maennern","kindern","spannend","menschenaffen","paar","mann","kirche","frauen","familie","paar","laengst","reden","charitos","gibt","spiel","gefuehl","proebstl","ausgerechnet","van","junge","journalismus","kunstmarkt","nation","spiel","paar","leute","angst","jungen","art","kinder","kommunismus","alt","macht","gemacht","macht","geschichte","spaeter","los","mann","clinton","ideen","abend","west","sache","mann","guixin","stunden","eltern","geschichte","roman","hause","buch","ariely","diana","buch","tag","heute","arbeit","glueck","grohsamberg","wissen","ging","menschen","leben","kurz","nachbarn","menschen","haus","stadt","job","buch","kindern","jugend","heilmann","alt","familie","welt","spricht","gut","bisschen","tscheplanowa","jahre","uhr","frueher","luther","menschen","ums","all","menge","birgitte","erzaehlt","macht","fahren","mueller","tag","leute","tag","leute","strasse","leben","stadt","jungen","vater","vater","tag","tag","beruf","polizei","maedchen","bischof","maedchen","bilder","alten","kindern","jungen","club","menschen","menschen","draeger","paul","dallas","vorbei","job","paar","mensch","lang","leute","baltimore","spaeter","botschafterin","erzaehlt","eltern","alte","paar","sohn","berlin","maenner","gerne","maenner","mache","bilder","ort","maenner","sohn","fand","junge","menschen","vater","menschen","burgener","vetements","nachts","grenze","spaeter","kleine","frau","haus","partei","vater","macht","hans","texte","minuten","maenner","jahre","erzaehlt","wort","résistance","roman","schueler","paar","gibt","menschen","erinnert","liebe","ukrainer","bild","spaeter","eltern","stadt","kočner","karriere","spaeter","bild","mann","betten","muenchner","spaeter","leute","hause","kalifornien","zeit","tag","aufmerksamkeit","pling","kinder","privatschulen","familie","dota","geumhee","lebt","frau","vater","zeitung","erzaehlt","paar","stress","verleger","prinz","tag","haus","jahre","fleisch","mann","mensch","reaktor"
"19","luft","geschichte","professor","art","spiel","schoen","spaeter","augen","leute","landauer","kaufmann","konnte","eltern","deutsch","augen","bisschen","paar","jugendliche","grosz","brandt","junge","leute","frank","junge","geht","alte","leute","drosten","frau","schule","macht","buero","zeit","stadt","erzaehlt","japaner","woo","jungen","gehoert","gibt","reden","juedischen","depressionen","macht","stand","jahre","gibt","macht","ueberhaupt","geschichte","liess","gott","harpagon","geschichte","macht","laesst","gibt","vater","tun","mann","buch","filmen","jungen","laengst","leser","morten","heute","glaubt","natascha","verraeter","leben","herrmann","bruecken","maenner","job","erzaehlt","kinder","erscheint","frauen","team","gruenenthal","beginnt","arbeit","buch","hoeren","glueck","frauen","heimat","liebe","haus","zuschauer","fotos","nassim","arbeitet","frueher","leute","heute","hemmerling","erzaehlt","mutter","spricht","menschen","gefuehl","heute","familie","paar","maenner","schenken","jungen","haus","mutter","gerne","christen","menschen","wald","erinnert","mann","geschichte","alfred","kind","aerzte","fall","weiblichen","uhr","leute","erzaehlt","erzaehlt","mueller","manhattan","naomi","ziemlich","eltern","gut","kollegen","bischof","geschrieben","film","konnte","sitzen","maenner","briefe","richter","bunker","tage","paar","mutter","kleber","hause","pfister","maenner","kindern","mumbai","colette","elche","dienstmaedchen","person","reden","schmid","arbeiten","restaurant","macht","paar","erzaehlt","heute","bisschen","berlin","karriere","madeleine","muenchen","demonstranten","zeit","mann","jungen","geschichte","hermenau","liebe","berlin","menschen","sterben","menschen","mutter","altena","ernst","spaeter","frauen","ging","bilder","doug","muenchner","jónsdóttir","bewohner","salem","paar","maenner","paar","ruperta","auto","alouk","bisschen","atlantic","paar","familie","kunst","dom","frisch","woerter","frauen","vater","gemaelde","junge","xingu","laden","taleb","familie","borrometi","kinder","eltern","frauen","vater","gandhi","bruecken","bekommt","spaeter","kranke","ingvar","kindern","familie","the","eltern","wuhan","schueler","supermarkt","paar","lesungen","majewski","wort","erzaehlt","kopf","mann","sitzt","muenchen","august","stadt","frueher","heute","riedmueller","tag","tag","leben","fenster","aethiopien","gesagt","traum","bilder","kuelmaier","hause","bias","krieg","bauern","hause"
