"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01"
"29","vorschlaege","koenne","forderte","bundesfinanzminister","beschaeftigten","unternehmen","arbeitslosen","arbeitslosigkeit","millionen","gesetz","patienten","braun","wirtschaftsminister","schmidt","reformen","arbeitsmarkt","kuendigungsschutz","beitraege","berlin","deutschland","geplante","duerfen","praxis","kritisiert","eugh","ebene","kosten","haushalt","bdi","brief","betonte","konjunkturprogramm","bundesagentur","muesse","krankenhaeuser","regierung","wolfgang","kuendigung","fuehren","fischerheidlberger","leiharbeiter","kommunen","bundesrat","mitgliedstaaten","azubis","airlines","kritisierte","einfuehrung","ig","behrendt","arbeitnehmer","koalitionsverhandlungen","geplanten","auffassung","ig","heisst","gebe","pruefen","entwurf","ministerium","betroffenen","vorschlag","gesetzentwurf","nahles","regelungen","betroffenen","forderungen","kassen","akademikerinnen","entsenderichtlinie","gesetzlichen","klage","dienst","minister","gesetzentwurf","regelung","beschlossen","betroffenen","muesse","arbeitnehmer"
"30","muesse","regierung","regierung","schulte","regierung","bundesfinanzminister","beschaeftigten","ulla","arbeitslose","rentner","gesundheitsreform","kuerzungen","gesundheitsreform","laender","januar","kosten","milliarden","gesetzlichen","rentenversicherung","sterbehilfe","bundesverfassungsgericht","milliarden","analoga","laender","gutachten","klage","bdipraesident","arbeitgeber","plaene","regelung","beitraege","gesetzgeber","brief","verfahren","kommission","millionen","wettbewerb","berliner","posch","loesung","vorschlag","beschaeftigten","behoerden","kommunen","betriebsraete","berlin","kommunen","beschlossen","projekts","loesung","kitas","verhandlungen","notwendig","beirat","regelungen","ig","mindestlohns","verfahren","fluechtlingen","maas","einreise","bundestag","verfahren","vc","ministerium","gabriel","klaeger","behoerden","asyl","datenschutzregeln","verarbeitung","erhaelt","kommunen","versicherten","papier","richter","regelungen","bundeslaender","darf","antrag"
"31","industrie","unternehmen","besteuerung","mrd","deutschland","fordert","ausgaben","wirtschaft","union","geplante","arbeitsaemter","arbeitgeber","hans","muesse","menschen","abschaffung","muesse","muesse","erklaerte","aerzte","kuendigungen","gesetz","beschaeftigten","duerfen","transrapid","koalition","braeunig","engels","arbeit","vorschriften","zusaetzliche","handelsblatt","kommunen","charité","gesetzlich","steuersenkungen","hoerster","fdp","gesetzgeber","forderte","kritisierte","geplante","vorschlaege","gehalt","contracting","kommission","fordert","leistungsschutzrecht","fordern","kritisiert","sprecher","zeitarbeit","dienstag","steiger","wirtschaftsminister","neuen","beschaeftigten","betriebsrente","verfuegung","arbeit","duerfen","regelung","bundestag","caparros","deutschland","fordern","betrieb","regelung","verbraucher","heisst","staedten","hubertus","anfrage","renteninformation","unternehmen","zustimmung","bundes","erhalten","duerfen","schulen"
"32","befristung","bundestag","zwickel","tarifvertraege","era","kommission","arbeitslose","muesse","haushalt","vorschlaege","sozialhilfe","finanzminister","bundeswirtschaftsminister","arbeitslosengeld","unternehmen","staat","millionen","gegenfinanzierung","metall","oeffentlichen","jaehrlich","bundesfinanzminister","finanzminister","arbeitgeber","heidbreder","zusaetzliche","bundes","staat","private","kritisiert","senkung","metallindustrie","gewerkschaft","spk","gesetzgeber","kuendigungsschutz","sprach","ausgaben","regelung","bundeswirtschaftsminister","duerfen","steuereinnahmen","geltend","huber","pay","auszubildenden","krankenkassen","arbeitslose","urteil","bdi","planungssicherheit","hundt","ausnahmen","schiefergas","eukommission","bauherren","unionsfraktion","regelungen","ministererlaubnis","europaeischen","ministererlaubnis","erben","familienunternehmen","cdu","muesse","verdacht","mietpreisbremse","velios","rentenversicherung","klagen","bundes","bundes","beschaeftigte","ansprueche","berlin","erhalten","betroffenen","bundes","schulen","lambrecht"
"33","braun","handelsblatt","gewerkschaft","millionen","koenne","bundesrat","bodewig","koalition","eigenheimzulage","muesse","ulla","arbeitsmarkt","steuern","forderte","arbeitgeber","arbeitslosengeld","arbeit","betriebe","einnahmen","urteil","seehofer","arbeitnehmer","muesse","entwurf","unternehmen","regierung","extremus","kommission","auslaendische","steuer","behoerde","forderte","spd","bluem","fall","entlastungen","geplanten","kosten","kornemann","wonach","muesse","bundesverband","loesung","fdp","gesetz","fdp","dringend","schweiz","gericht","geltend","insolvenzverwalter","laendern","betroffenen","sprecher","betroffenen","nahles","gericht","mueller","unternehmensstrafrecht","rente","nahles","kommission","arbeitnehmer","massnahmen","beteiligten","bayern","massnahmen","rente","vorgaben","plaketten","bdi","kik","befristungen","deutschland","kohlpharma","arbeit","beschaeftigte","soforthilfe","arbeit","darf"
"34","sprecher","euro","opposition","wirtschaft","ueberstunden","verdi","tacke","kassen","arbeitslosigkeit","union","gewerkschaften","patienten","bdi","einnahmen","buergerversicherung","senken","arbeitsmarktreform","wolfgang","bundesstrassen","steuereinnahmen","kompromiss","privaten","arbeit","einfuehrung","ausbau","haushalt","mindestlohn","mehdorn","fordern","vertrag","solle","beschlossen","patienten","solle","entscheidung","laender","regelung","antraege","leiharbeit","geprueft","sprecherin","gewerkschaften","sigmund","gewerkschaft","schaeuble","pro","urspruenglich","vorliegt","arbeitnehmer","geplante","bezahlt","steuer","behoerde","zahlen","industrie","gesetzentwurf","richter","mittwoch","regel","gerichtshof","reform","eigentum","forderungen","rente","betroffenen","fordert","regelung","jugendamt","ig","mitarbeiter","integration","recht","vorliegt","koalition","muesse","regeln","spd","staatliche","beschlossen","rechtlich"
"35","minister","kassen","industrie","gesetz","bund","zwickel","verdi","gesetz","bahn","agenda","bund","geplanten","entwurf","ausgaben","arbeitszeit","sozialhilfe","bundesagentur","kritik","loehne","beschaeftigung","regelung","kuendigungsschutz","mrd","plaene","gesetzlichen","finanzminister","rechtsunsicherheit","phelps","finanzminister","mehdorn","bruessel","konjunkturpaket","metzler","praemie","antrag","koalition","millionen","bundesverband","metall","kritisierte","forderung","vorwurf","haushalt","vorliegt","vorschlag","nachtflugverbot","gebe","reform","zuschlaege","fordert","erzieherinnen","entlastung","entwurf","erbschaftsteuer","dienst","gelten","arbeitsplaetze","generell","lediglich","muesse","darf","bundesverfassungsgericht","bundesagentur","regelungen","ausbildung","reform","reform","bereichen","reform","zusaetzliche","swetlana","beantragen","klage","fluechtlinge","beschaeftigten","beschlossen","muesse","gastronomie","irt","bundeswirtschaftsminister"
"36","solle","patienten","mark","kritisierte","oeffentlichen","erklaerte","einfuehrung","millionen","clements","tacke","aerzte","beschaeftigten","jahr","ulla","arbeitslosenhilfe","geplanten","wolfgang","jobs","industrie","kassen","beschaeftigung","kritisierte","fordert","gutachten","besteuerung","buerger","union","antrag","regeln","regelungen","tarifpolitik","einigung","opel","mrd","union","vorschlag","sprecher","bund","muesse","bruesseler","schuldenbremse","ilse","kommunalen","brutto","fordert","verabschiedet","kommission","kritisiert","hiess","grundsaetzlich","werkvertraegler","grube","mikrogramm","gesetzesaenderung","milliarden","sovaldi","deutschland","handwerker","richter","pruefen","gericht","riesterrente","arbeitgeber","uebernahme","schmidt","kommission","ministerium","moeglicherweise","cdu","bruessel","personenbezogener","verfahren","arbeitgeber","anwaelte","regelungen","einfuehrung","prostatakrebs","eigentuemer","gesetzgeber","gericht"
"37","beschaeftigten","verbaende","regelung","forderung","finanzminister","tarifrunde","deutschland","rotgruene","geplanten","deutschland","milliarden","clement","arbeitslosen","hiess","kritik","wirtschaft","ba","schaar","senken","solle","regeln","eu","laender","regelung","familienunternehmen","reform","bundesfinanzminister","massnahmen","regelung","steuerrecht","agg","gewerkschaften","erhebliche","peer","entwurf","geplanten","kommunen","kommunen","dienst","gemeinden","beschaeftigten","aigner","beschluesse","schaeuble","beitrag","cdu","fiskus","heisst","belastungen","laender","industrie","rundfunkanstalten","forderung","finanzamt","faelle","geplante","erbschaftsteuer","betont","gabriel","behoerden","rentenversicherung","kompromiss","erhalten","patienten","bamf","grenzwerte","behoerde","moeglich","kosten","ausdruecklich","beschaeftigten","cdu","bund","arbeitsmarkt","vorschlag","private","mitarbeiter","berlin","spd","hilfe"
"38","vorschlag","daeublergmelin","fordert","schroeder","mrd","erhoehung","regeln","duerfen","minister","steuereinnahmen","minister","bundestag","betriebsrente","industrie","wirtschaft","arbeitgeber","rechtsunsicherheit","bundestag","arbeitslosen","freiberufler","arbeitsplaetze","verhindern","stellungnahme","beschaeftigten","urteil","gewerkschaft","gewerkschaft","gesetzgeber","regelungen","fall","doerr","lohn","urteil","beitraege","finanzamt","beschaeftigten","kartelle","geplanten","brennelementesteuer","sanierung","mundt","regelungen","pro","arbeitnehmer","umsetzung","laendern","bundesrat","einigung","schaeuble","belastung","russ","arbeitgeber","bewertung","schaeuble","heisst","vorschriften","verband","verordnung","caparros","betroffen","asylverfahren","betriebe","richter","union","bundeslaender","rentenniveau","spielraum","gewerkschaft","metall","visitenkarte","fluechtlingen","asyl","euro","bundestag","altmaiers","rentenversicherung","fordert","curevac","betrieb","hauptgeschaeftsfuehrer"
"39","deutschland","rechtssicherheit","geplante","schmoldt","blauen","deutschland","bahn","koerperschaftsteuer","verdi","foerderung","jahr","nullrunde","gersters","steuereinnahmen","stundenwoche","arbeitsplaetze","eurichtlinien","wirtschaftsminister","bund","jahr","arbeit","jugendlichen","mediziner","hoppe","familien","streik","entwurf","berlin","bruessel","forderung","industrie","kommission","fordert","loehne","gestellt","bund","sanierung","bedenken","gericht","aerzte","sprecher","steuersenkung","wirtschaftsminister","leyen","gutachten","streit","gewerkschaft","verfahren","altmaier","verfahren","klagen","union","zuge","fall","herbst","vorgaben","polizei","zuschuesse","sachspenden","rechtssicherheit","loesung","bundesrat","muesse","koenne","sprecherin","arbeitnehmer","vorschlag","entscheidung","tarifvertraege","vorliegt","datenschutz","eugh","duerfen","maut","forderung","staat","faelle","darf","fordert","staat"
"40","laender","streit","mueller","bund","bundesfinanzminister","laender","rotgruen","hoehere","arbeitsplaetze","ausbildungsplaetze","ministerium","arbeitsplaetze","gesetzliche","finanzminister","kommission","ksk","massnahmen","kritisierte","arbeit","kosten","moeglichkeit","geplanten","fall","loesung","recht","berlin","kritisiert","gewerkschaften","iv","csu","geplanten","urteil","gabriel","gesetzentwurf","euro","staatsanwaelte","wirtschaftsminister","vorschlag","kommunen","vorgaben","deutschland","zeitarbeiter","betriebsraete","verzichten","krankenkassen","geplante","umsetzung","geregelt","diskutieren","dieter","bundesrat","oeffentlichen","streit","kuendigung","oeffentliche","koalitionsvertrag","aenderungen","metall","ministerium","insolvenzverwalter","fordern","wirtschaftsminister","gesetzliche","arbeit","antraege","gesetz","staat","handelsblatt","verordnung","renten","demografischen","maximal","oeffentlichen","euro","staat","altersvorsorge","gesetzentwurf","bundestag","  ","scholz"
"41","handelsblatt","kosten","deutschen","beschaeftigung","kritik","regelung","mehdorn","eichels","bundesrat","ig","vorziehen","kommission","gewerbesteuer","pakt","betonte","vdk","gewerkschaften","loehne","reformen","metall","muesse","regierung","gewerkschaft","hoehe","vorschlaege","peer","gemeinden","bundes","kritik","bgh","hintermeier","neuen","vorhaben","beschaeftigten","behoerde","kritisiert","koenne","muesse","rechtsunsicherheit","fall","bdi","ziel","energetischen","vorschlag","inkassounternehmen","fall","befristeten","vorschlag","metall","betrieblichen","lehnt","bericht","beruecksichtigt","regelung","behoerde","handelsblatt","fall","geplante","initiative","regelung","basis","foerderung","erbschaftsteuer","gesetzentwurf","pruefung","bundestag","klage","verschaerft","muetterrente","erhaelt","koalition","ghosn","asylbewerber","berlin","mindestlohn","abteilungsleiter","einschraenkungen","bundeslaendern","umsetzung","gastronomen"
"42","regelung","gestern","einnahmen","vorschlag","wies","vorschlaege","bundesanstalt","besteuerung","bundesanstalt","steuer","geplanten","millionen","mehrwertsteuer","vorschlaege","wolfgang","finanzminister","wirtschaftsminister","senkung","beschaeftigten","menschen","gesetzlichen","umstrittenen","patient","arbeitsplaetze","gesetzliche","sprecher","peer","streik","schaffen","kommunalen","tarifrunde","warnstreiks","kv","betrieben","staatlichen","bundes","entlastung","entscheidung","berliner","rahmen","gesetzgeber","steuer","richter","hoehe","einsatz","spd","oracle","cdu","forderungen","fiskus","richtig","behoerde","rente","gutachter","gesetzentwurf","ministerium","kritisierte","sogenannte","glyphosat","kommunen","betriebe","altersvorsorge","ministerium","solle","  ","asylbewerber","mitglieder","arbeitgeberpraesident","recht","buerger","behandelt","gericht","befristung","verband","arbeitsplaetze","weizsaecker","bundeswirtschaftsminister","lockerungen","behoerde","gesetzlich"
"43","bund","hans","bdi","euro","arbeitgebern","steuern","bruessel","steuererhoehungen","vorschlaege","wirtschaft","schwarzarbeit","gewerkschaft","industrie","defizit","beitraege","fordert","entwurf","erhoehung","lohnnebenkosten","betonte","oeffentlichen","gesetzlichen","variante","verordnung","novelle","gesetzlichen","geplante","vorhaben","bundes","koalition","milliarden","kassen","gutachten","guttenberg","arbeitsplaetze","gewerkschaft","cdu","fordert","kuendigung","buerger","reform","deutschland","beschaeftigten","gesetzlichen","equal","beitrag","vorschlag","regelungen","zusaetzliche","freiwillige","arbeit","meyer","arzt","ermittelt","maizière","duerfen","zia","ig","kaisers","gericht","deutschland","andrea","unternehmen","leitantrag","staat","alitalia","gesetzgeber","bundesweit","fluechtlinge","umzusetzen","boris","straftaten","zeitvertrag","bundesverband","betroffenen","deutschland","liquiditaetshilfen","bundesagentur","staat","fordert"
"44","millionen","arbeitslosigkeit","hoehere","jagoda","ruerup","regierung","arbeitsplaetze","kritisierte","hoehe","gesetzlichen","kassen","arbeitslose","buerger","bundesbank","proteste","diskussion","union","laumann","massnahmen","plaene","geben","rentenversicherung","regierung","gesetz","vorhaben","aenderungen","zusaetzliche","pendlerpauschale","scholz","steuerfrei","kommission","regierungskreisen","massnahme","sanierung","bfh","notwendig","anforderungen","schwoerer","beschlossen","mitarbeiter","stoesst","koalition","beschluessen","vorgelegt","regelung","behoerden","vorsitzende","steuerabkommen","fordert","regelungen","kraft","arbeitnehmer","ministerium","vertrag","verfahren","spd","beschaeftigte","ministerium","iarc","verbraucherschutz","bundeslaender","arbeitnehmer","schaefer","heisst","bundestag","zusagen","ba","hendricks","regelungen","anwalt","geborenen","staat","verhindern","beschlossen","bda","selbststaendige","betroffene","fordert","arbeitsminister","gerichte"
"45","finanzminister","mrd","kommission","arbeitslosen","fordert","forderte","gewerkschaften","bundesrat","senken","gewerkschaft","vorschlag","betriebe","bundes","gemeinden","arbeitszeiten","jobs","regeln","mindestloehne","millionen","laender","vorschlaege","mediation","kaden","einsparungen","sprecher","michael","mrd","pruefer","kompromiss","hansen","krieger","patienten","hilfen","ig","forderungen","kindergeld","gelten","ila","kritik","beschaeftigten","klaus","vorliegt","einfuehrung","kef","entwurf","vorschlag","thomas","laender","winfried","schwannecke","steuer","bund","klagen","aenderungen","regelung","frauenquote","fuchs","handelsblatt","maccari","fluechtling","kulturgueter","polizei","bundesrat","arbeiten","sprecher","unabhaengig","finanziert","bereich","glyphosat","eukommission","duerfen","faellen","regelung","fordert","dsgvo","abschaffung","vorgaben","pruefen","hubertus","gesetzliche"
"46","gibowski","entwurf","mrd","arbeitsplaetze","beitraege","riester","oekosteuer","jahr","milliarden","ausgaben","bundestag","beitraege","ministerium","kuendigungsschutz","mindestlohn","ausgaben","wirtschaft","foerderung","wirtschaft","gesetzentwurf","arbeitsvertraege","senken","bundes","berlin","fordert","kommunen","steuereinnahmen","zeugnisverweigerungsrecht","geplanten","metall","versicherten","zusaetzliche","koalition","geplante","beschaeftigten","gesetzlichen","arbeitslosengeld","medikament","vorschlaege","sprecherin","sofortiger","buergern","schmitz","beschaeftigten","arbeitsministerin","deutschland","muesse","acht","tiefbahnhof","anspruch","gericht","darf","lediglich","grundlage","noetig","begruendung","urteil","thema","verband","vorgaben","wohnungen","familienunternehmen","gewerkschaften","klage","arbeitnehmer","arbeitgeber","ausbildung","umsetzung","arbeit","verschaerfung","landwirtschaft","giffey","ausbildung","planung","weiterbildung","unternehmen","gesetzliche","beschluesse","hinweisgeber","bundes"
"47","ig","kram","sprecherin","milliarden","hoehe","buerger","laender","foerderung","kommunen","gemeinden","abbau","geplante","forderte","bundeswirtschaftsminister","regelung","arbeitslosigkeit","laender","bund","gesetzlichen","subventionen","rentner","kritik","zfa","kommission","gehe","lohn","gdl","verdi","kpmg","kompromiss","dienstag","hofmann","bundes","rentenformel","handelsblatt","besteuerung","erhalten","quellmalz","laengere","bic","lohn","fdp","beschlossen","ard","steuer","gutachten","duerfen","moscovici","ergebnisse","arbeitgeber","richter","bundesrat","kritik","arbeit","staat","gewerkschaft","kritik","gabriel","laender","kritisiert","sogenannte","darf","vorgaben","nrw","sammelklagen","axa","pruefen","nahles","vorhaben","verstaendigt","rentenniveau","antraege","rechtsunsicherheit","entwurf","geplanten","heisst","unterstuetzung","arbeitnehmer","regelungen","mittel"
"48","betonte","recht","rogowski","buendnis","bce","bau","abschaffung","einsparungen","steuern","steuererhoehungen","betriebe","fordert","florian","arbeitslosen","kommunen","gewerkschaft","pakt","hans","forderung","massnahmen","patienten","gesetzentwurf","industrie","aerzte","gebe","unternehmen","beschaeftigung","privatisierung","arbeitnehmer","aeltere","koalition","bundeshaushalt","verschiebung","arbeit","praxis","medikamente","kuendigungsfristen","kassen","ampere","iban","schifffahrt","schuldenbremse","stratmann","vorhaben","elektroindustrie","keitel","anteil","kompensation","reform","verschaerfung","einnahmen","einigung","sprecher","verfuegung","duerfen","frequenzen","kommission","handwerk","kosten","arbeitnehmer","regelungen","abgeltungsteuer","bund","jacquemain","vertraege","anwalt","klaeren","kommunen","einfuehrung","dehmel","unternehmen","lebensunterhalt","gesetzgeber","gesetzliche","migranten","planung","nordrheinwestfalen","handelsblatt","verlaengerung","verhaeltnismaessigkeit"
"49","bundesfinanzminister","mark","arbeitslosigkeit","betriebe","neuregelung","schmidt","regelung","sprecher","sozialhilfe","bundesanstalt","industrie","deutschland","erbschaftsteuer","stabilitaetspakt","arbeitsmarkt","kuendigungsschutz","arbeitsplaetze","patienten","abbau","haushalte","kommission","pkv","gelten","kuendigungsschutzes","michael","quote","finanzminister","muesse","vorschlag","unternehmen","beitrag","betriebe","kosten","neuen","milliarden","vorschlaege","behoerde","ebene","reform","fordert","bundeswirtschaftsminister","notwendig","urban","gehaelter","pakt","rechtsprechung","jaehrlich","dringend","geplante","euparlament","spd","arbeitsgruppe","oeffentlichen","aufsichtsrat","ebene","maizière","zahlen","grundsaetzlich","rewe","safe","deutschen","finanzministerium","bericht","schmitzstadtfeld","millionen","csu","cockpit","verweist","kommunen","regelungen","fiu","geduldete","staedten","steuer","schuldenbremse","dar","geschuetzt","gutachten","kommission","selbstaendige"
"50","schoser","steuereinnahmen","vorschlag","arbeitslosigkeit","loehne","betrieben","erhoehung","einnahmen","regelung","geplanten","mrd","bundesfinanzminister","erhoehung","vermittlungsausschuss","oeffentlichen","bund","gesetzes","iv","hans","bundes","vorhaben","reichensteuer","modell","gesundheitsreform","bundesverfassungsgerichts","entscheidung","gestaltung","bundesfinanzminister","kritisierte","mindestloehnen","muesse","steuer","ii","norbert","forderte","steuer","koalition","warnt","leisten","diskussion","bundesfinanzminister","vorschriften","fdp","einfuehrung","handelsblatt","loesung","private","eu","cdu","eukommission","verhandlungen","urteil","thema","betriebsvermoegen","laut","neuregelung","streit","arbeitsministerin","tierschutz","geplante","metall","karlsruhe","erben","vorschlag","initiative","fluechtlinge","abschiebungen","fordert","umsetzung","gericht","foerderung","gewerkschaft","entwurf","hubertus","laut","flexibilitaet","erhalten","oeffnung","bundeswirtschaftsminister","berlin"
