"date","upi","sub_real_economy","sub_politics","sub_financial_markets"
2010-07-01,0.0220140542199424,0.00742615416352565,0.00922227128318784,0.0053656287732289
2010-08-01,0.0253141219127441,0.00987245472384754,0.00941642373160989,0.00602524345728665
2010-09-01,0.0228680743638161,0.00705519380259498,0.0114399427570776,0.00437293780414349
2010-10-01,0.0181880761098808,0.00577636139521804,0.00781881645314441,0.00459289826151834
2010-11-01,0.0252329471032379,0.00751960369267705,0.0141436050766751,0.00356973833388575
2010-12-01,0.0253599847597391,0.00869558994076708,0.0128878129874196,0.00377658183155243
2011-01-01,0.0214772666970434,0.00783678899611126,0.00994532558780249,0.00369515211312963
2011-02-01,0.0172624834340166,0.00660787521367663,0.00764551401720128,0.00300909420313865
2011-03-01,0.0298034446704433,0.0114366559728766,0.0128238500108841,0.00554293868668258
2011-04-01,0.0211351407284768,0.00627504755311981,0.0111316538420456,0.00372843933331142
2011-05-01,0.0214540046269271,0.00771435928731965,0.0111462978986265,0.00259334744098092
2011-06-01,0.0241697084389936,0.00870212244328483,0.0121413615080895,0.0033262244876192
2011-07-01,0.0253570573027976,0.00719354823737962,0.0133596101828606,0.00480389888255739
2011-08-01,0.0385310017924654,0.0113703161220584,0.0181154574285876,0.0090452282418194
2011-09-01,0.0320978539557511,0.0100565527125737,0.016185989518253,0.00585531172492437
2011-10-01,0.0307791217292707,0.0114688049019877,0.0129819204133873,0.00632839641389568
2011-11-01,0.0350137342518742,0.0111286841131361,0.018319863848813,0.00556518628992513
2011-12-01,0.0292950048075114,0.0114694740232773,0.0135627755254927,0.00426275525874135
2012-01-01,0.026998696476482,0.00959635056300463,0.012572116746334,0.00483022916714335
2012-02-01,0.0203218974888445,0.00854954682864984,0.00896571712504513,0.00280663353514949
2012-03-01,0.0169607187528781,0.00604368379531115,0.00837883122722539,0.00253820373034158
2012-04-01,0.0220709789078987,0.00761450651983459,0.0106507855122742,0.00380568687578996
2012-05-01,0.0280444704406145,0.0111578792773534,0.011851303342243,0.00503528782101812
2012-06-01,0.0249582400567993,0.00768401515373572,0.0133081554088045,0.00396606949425908
2012-07-01,0.0313376874665411,0.01192799139255,0.0147370235477433,0.00467267252624779
2012-08-01,0.0257569525462611,0.0107711835010194,0.0102683362712659,0.00471743277397586
2012-09-01,0.0248859778719951,0.00686013579831663,0.0132386232425033,0.0047872188311751
2012-10-01,0.0249494945237778,0.00854930480309423,0.0111799044543564,0.00522028526632722
2012-11-01,0.0248381790179179,0.00885695946384231,0.0113090978655723,0.0046721216885033
2012-12-01,0.0217078251906432,0.00786015539494632,0.011139778881753,0.00270789091394391
2013-01-01,0.0223298097632366,0.00779396244620662,0.0114648850182728,0.00307096229875721
2013-02-01,0.0247339330412951,0.00836011194260188,0.011909934166378,0.0044638869323152
2013-03-01,0.0239299052497976,0.00629310285144421,0.0118265261711488,0.0058102762272046
2013-04-01,0.0256568358210219,0.0081073563190358,0.0128639571790365,0.00468552232294962
2013-05-01,0.0166875927498605,0.00741463865984237,0.00699828022774143,0.00227467386227672
2013-06-01,0.0212759645564054,0.00740590521594392,0.00984938464709925,0.00402067469336226
2013-07-01,0.0240880575418467,0.00824867604887564,0.012288568648101,0.00355081284487004
2013-08-01,0.0191438711101607,0.00769212381981553,0.00791345407981488,0.00353829321053028
2013-09-01,0.021598096028279,0.00769042399828378,0.0106399577369718,0.00326771429302335
2013-10-01,0.0226248595485273,0.00664041748811189,0.011631784025424,0.00435265803499146
2013-11-01,0.0140305533740706,0.00513131545659471,0.00722226453274815,0.00167697338472769
