"date","T1.unternehmen","T2.eu","T3.strom","T4.euro","T5.china","T6.menschen","T7.bank","T8.bundesregierung","T9.  ","T10.aktien","T11.hamburg","T12.ezb","T13.jahr","T14.spd"
2001-01-01,0.000467380319422718,0.00049123314265758,0.001106005907541,0.000782192580796037,0.000409998527678475,0.00157226109379226,0.000513510779452404,0.000656627718861575,0.00132698206241491,0.00134610932632966,0.000618823244300662,0.00101014456133297,0.000938361064994094,0.00088863017881575
2001-02-01,0.000924506828765197,0.00063138163601568,0.000583971029412336,0.000834244327731909,0.0004857307820756,0.00107813542900872,0.000703181352746705,0.000883706354813282,0.000839942717948657,0.00144260446727193,0.000364924909480543,0.000855442339338211,0.000800965728866101,0.000312043848269121
2001-03-01,0.000711741248594349,0.000723959982475797,0.00047042125443575,0.000805621853916808,0.000387741155171285,0.00160065413846969,0.000532125860537062,0.000586906517438888,0.00108543085980197,0.0014454762181753,0.000488749355257922,0.00114428442799761,0.00103513040532334,0.00055432322708836
2001-04-01,0.000769023512803777,0.000872578555366758,0.000556093003739849,0.000980256398219131,0.000434834171698887,0.00134282030602161,0.000567006298623535,0.00067104637651468,0.00128073578401663,0.00132511651654363,0.000515835071502249,0.000940726018973778,0.000889069756524328,0.000474364550944241
2001-05-01,0.000729769277720867,0.00047048289602229,0.000208315554527062,0.000500843780033149,0.000317348802215694,0.00142230769037732,0.000363444158962108,0.000493308962103447,0.000758135651103275,0.000619627968571984,0.000455634872454935,0.000676139103044751,0.000481341898332743,0.000461618404340287
2001-06-01,0.000651233346394664,0.000468251965173714,0.000563895929677012,0.000470387934604309,0.000390407745925372,0.00111378939308679,0.000311139547056634,0.000637468210064164,0.00107795257264015,0.000590002222717614,0.000413428749788449,0.000782002141534408,0.0007312135350736,0.000485102390681739
2001-07-01,0.000649734512948916,0.000749205269002985,0.000398094664122773,0.000614602288470245,0.000511322014099212,0.00127491879674406,0.000304549825450648,0.000710051886300852,0.000950898099895597,0.000954707618212561,0.000387512668797872,0.000633649880055067,0.00069523709284599,0.000423703092809033
2001-08-01,0.000789025420717757,0.000475038942117337,0.000392757370157059,0.000737681719814544,0.000292483561128134,0.00137092069762084,0.00056873022538944,0.000693578797243835,0.0013553420533297,0.000931866229640799,0.000647501116946079,0.000670539957094957,0.00110740024982273,0.00077607978672934
2001-09-01,0.000875916667204144,0.000589548865170839,0.000561888338838076,0.0013602470596582,0.00166451284931859,0.00169217337565135,0.00142939837549011,0.000896255289507646,0.00136567069227247,0.00351695456872153,0.000728122678465364,0.00203006568752019,0.00176647714246681,0.000843917234779968
2001-10-01,0.00111143119551327,0.000876325455058012,0.000660302178448234,0.0020009675870797,0.00149895199976003,0.00266151441250031,0.00136537475284164,0.00139497703649938,0.0013614604012836,0.00304561015913378,0.000918160087334651,0.00235497175611067,0.00256120915382533,0.000775286255465896
