"date","proportion"
2017-11-01,0.0843958712811172
2017-12-01,0.0658640226628895
2018-01-01,0.0643086816720257
2018-02-01,0.0618442849254556
2018-03-01,0.0742337164750958
2018-04-01,0.0756164383561644
2018-05-01,0.0763116057233704
2018-06-01,0.0916876574307305
2018-07-01,0.0807934204160619
2018-08-01,0.0849013308857274
2018-09-01,0.0797735460627895
2018-10-01,0.0835899692036956
2018-11-01,0.0889411764705882
2018-12-01,0.0788824979457683
2019-01-01,0.111452728670254
2019-02-01,0.0947054436987323
2019-03-01,0.102435977514054
2019-04-01,0.07465495608532
2019-05-01,0.0803188228080932
2019-06-01,0.0836098208360982
2019-07-01,0.0969840331164991
2019-08-01,0.0960134755755194
2019-09-01,0.0932515337423313
2019-10-01,0.086027713625866
2019-11-01,0.088252832438879
2019-12-01,0.0769230769230769
2020-01-01,0.0840108401084011
2020-02-01,0.0996904024767802
2020-03-01,0.137965260545906
2020-04-01,0.106729758149317
2020-05-01,0.113165266106443
2020-06-01,0.100611450806003
2020-07-01,0.0929045431342522
2020-08-01,0.0847936687394008
2020-09-01,0.0888520971302428
2020-10-01,0.100105374077977
2020-11-01,0.0941313190005811
2020-12-01,0.0731261425959781
